
15,3752,535532.0446,3610938.974,535736.0092,3610926.955,0.127006,0.38,"LINESTRING(535532.0446 3610938.97379999, 535736.009199999 3610926.9547)"
16,3811,535523.0388,3610755.032,535724.002,3610743.999,0.125109,0.52,"LINESTRING(535523.038799999 3610755.0315, 535724.001999999 3610743.9991)"
17,3871,535513.9904,3610582.951,535702.0227,3610568.99,0.117204,0.61,"LINESTRING(535513.9904 3610582.9508, 535702.022699999 3610568.9896)"
18,3906,535498.0105,3610407.963,535698.9945,3610393.05,0.125277,0.33,"LINESTRING(535498.010499999 3610407.96309999, 535698.9945 3610393.05019999)"
19,3923,535481.9989,3610188.966,535689.0021,3610170.97,0.12916,0.35,"LINESTRING(535481.9989 3610188.9656, 535689.0021 3610170.96989999)"
20,3980,534289.0011,3607776.009,536570.0193,3608105.038,1.432577,0.34,"LINESTRING(534289.001099999 3607776.0093, 536570.0193 3608105.0375)"
21,4029,534129.0057,3605805.009,535996.9898,3600221.049,3.66011,0.44,"LINESTRING(534129.005699999 3605805.0093, 535996.989799999 3600221.0488)"
22,4031,538146.0336,3596716.037,538545.9882,3596207.972,0.401932,0.2,"LINESTRING(538146.033599999 3596716.0367, 538545.9882 3596207.9715)"
23,4032,538146.0336,3596716.037,537713.0455,3595854.945,0.59912,1.35,"LINESTRING(538146.033599999 3596716.0367, 537713.0455 3595854.94549999)"
24,4072,536439.9793,3590389.044,533746.9995,3586579.945,2.89975,0.93,"LINESTRING(536439.9793 3590389.04389999, 533746.9995 3586579.9454)"
25,4078,535890.9906,3585356.028,529759.0207,3584756.035,3.829899,0.52,"LINESTRING(535890.9906 3585356.0282, 529759.020699999 3584756.0348)"
26,4082,535956.9617,3583422.01,534902.9585,3580488.053,1.937888,1.46,"LINESTRING(535956.961699999 3583422.0095, 534902.958499999 3580488.0531)"
27,4086,535090.9681,3579319.006,541159.0022,3578835.043,3.783913,0.65,"LINESTRING(535090.9681 3579319.0062, 541159.002199999 3578835.0427)"
28,601,521814.0373,3581721.979,521905.0416,3582007.948,0.186547,0.6,"LINESTRING(521814.0373 3581721.9791, 521905.0416 3582007.9478)"
29,4080,529759.0207,3584756.035,523011.9554,3582339.975,4.454857,0.75,"LINESTRING(529759.020699999 3584756.0348, 523011.955399999 3582339.9748)"
30,4083,534902.9585,3580488.053,529921.9963,3582449.044,3.327531,0.66,"LINESTRING(534902.958499999 3580488.0531, 529921.9963 3582449.044)"
31,4081,523011.9554,3582339.975,521905.0416,3582007.948,0.718362,1.26,"LINESTRING(523011.955399999 3582339.9748, 521905.0416 3582007.9478)"
32,4085,527832.0107,3579493.985,535090.9681,3579319.006,4.513558,0.6,"LINESTRING(527832.010699999 3579493.9846, 535090.9681 3579319.0062)"
33,587,527853.0007,3578368.028,527832.0107,3579493.985,0.70003,2,"LINESTRING(527853.000699999 3578368.0281, 527832.010699999 3579493.9846)"
34,586,535561.0181,3580187.953,534902.9585,3580488.053,0.449584,1.44,"LINESTRING(535561.018099999 3580187.95319999, 534902.958499999 3580488.0531)"
35,4084,534902.9585,3580488.053,535090.9681,3579319.006,0.736028,0.73,"LINESTRING(534902.958499999 3580488.0531, 535090.9681 3579319.0062)"
36,4074,533746.9995,3586579.945,529749.9672,3586544.04,2.484699,0.51,"LINESTRING(533746.9995 3586579.9454, 529749.967199999 3586544.0395)"
37,4075,529749.9672,3586544.04,529759.0207,3584756.035,1.111459,0.36,"LINESTRING(529749.967199999 3586544.0395, 529759.020699999 3584756.0348)"
38,585,529666.0029,3582493.957,529921.9963,3582449.044,0.161559,0.52,"LINESTRING(529666.002899999 3582493.9567, 529921.9963 3582449.044)"
39,584,530902.0269,3584118.984,529759.0207,3584756.035,0.813408,2,"LINESTRING(530902.0269 3584118.9837, 529759.020699999 3584756.0348)"
40,582,532911.0212,3587001.957,533746.9995,3586579.945,0.582112,1.88,"LINESTRING(532911.021199999 3587001.95729999, 533746.9995 3586579.9454)"
41,3702,534051.0285,3611544.952,534004.9781,3611076.983,0.292299,1.57,"LINESTRING(534051.0285 3611544.95179999, 534004.978099999 3611076.9826)"
42,3705,534323.9771,3611570.055,534272.0425,3611043.976,0.328606,1,"LINESTRING(534323.9771 3611570.055, 534272.042499999 3611043.9756)"
43,3708,534485.043,3611347.015,534458.9626,3611023.003,0.20206,0.44,"LINESTRING(534485.042999999 3611347.0147, 534458.962599999 3611023.0033)"
44,3710,535027.9844,3611253.018,535007.0125,3610975.028,0.173292,2.89,"LINESTRING(535027.984399999 3611253.0181, 535007.012499999 3610975.0284)"
45,3711,535399.9705,3611204.004,535379.9626,3610947.966,0.159641,0.66,"LINESTRING(535399.9705 3611204.0041, 535379.962599999 3610947.9663)"
46,3724,532468.0336,3611238.029,532448.0282,3610986.987,0.156545,2.58,"LINESTRING(532468.033599999 3611238.02889999, 532448.028199999 3610986.9865)"
47,3726,532687.0147,3611220.01,532667.0115,3610969.965,0.155927,0.3,"LINESTRING(532687.0147 3611220.01019999, 532667.0115 3610969.96499999)"
48,3728,532906.0263,3611193.017,532887.0274,3610952.952,0.149694,0.47,"LINESTRING(532906.0263 3611193.0172, 532887.0274 3610952.95179999)"
49,3730,533105.0439,3611170.951,533087.9992,3610936.989,0.145819,1.38,"LINESTRING(533105.0439 3611170.9509, 533087.999199999 3610936.9887)"
50,3732,533318.9724,3611150.047,533297.9665,3610924.053,0.141086,1,"LINESTRING(533318.972399999 3611150.0471, 533297.966499999 3610924.0528)"
51,3734,533510.9638,3611125.97,533490.9604,3610909.956,0.134851,0.15,"LINESTRING(533510.9638 3611125.9701, 533490.960399999 3610909.95569999)"
52,3735,533712.0372,3611107.027,533846.9669,3611092.962,0.084328,1,"LINESTRING(533712.0372 3611107.0268, 533846.9669 3611092.9621)"
53,3736,533712.0372,3611107.027,533844.9949,3611066.017,0.08649,0.61,"LINESTRING(533712.0372 3611107.0268, 533844.9949 3611066.01739999)"
54,3773,530214.0454,3611842.972,530236.0277,3610965.951,0.545338,0.33,"LINESTRING(530214.045399999 3611842.97239999, 530236.027699999 3610965.95069999)"
55,3775,530912.9791,3611207.032,531061.0208,3611077.016,0.122476,0.89,"LINESTRING(530912.9791 3611207.0321, 531061.0208 3611077.0155)"
56,3777,530912.9791,3611207.032,530892.9677,3610914.977,0.181971,0.34,"LINESTRING(530912.9791 3611207.0321, 530892.9677 3610914.9767)"
57,3781,531224.9833,3611046.045,531238.9865,3611186.986,0.088042,0.25,"LINESTRING(531224.983299999 3611046.04499999, 531238.9865 3611186.9863)"
58,3782,531293.0347,3611030.96,531304.0319,3611173.001,0.088558,0.32,"LINESTRING(531293.034699999 3611030.9604, 531304.031899999 3611173.00089999)"
59,3825,520520.996,3615439.032,527019.0333,3611992.983,4.57213,1.73,"LINESTRING(520520.995999999 3615439.0321, 527019.0333 3611992.9827)"
60,3828,528906.0447,3611355.984,528831.9587,3611060.007,0.189659,0.62,"LINESTRING(528906.044699999 3611355.9837, 528831.958699999 3611060.0071)"
61,3830,529267.0432,3611234.986,529209.9738,3610993.043,0.154522,0.72,"LINESTRING(529267.043199999 3611234.98579999, 529209.9738 3610993.04289999)"
62,3831,529697.9716,3611100.02,529811.0179,3611062.001,0.074138,0.22,"LINESTRING(529697.9716 3611100.0196, 529811.017899999 3611062.00119999)"
63,3832,529697.9716,3611100.02,529577.0008,3610806.004,0.197629,0.5,"LINESTRING(529697.9716 3611100.0196, 529577.0008 3610806.004)"
64,602,520249.0308,3615566.956,520520.996,3615439.032,0.186826,0.6,"LINESTRING(520249.0308 3615566.95599999, 520520.995999999 3615439.0321)"
65,3978,530155.9815,3608837.953,528979.0107,3609131.998,0.754106,0.41,"LINESTRING(530155.981499999 3608837.953, 528979.010699999 3609131.9981)"
66,3984,529209.9738,3610993.043,529577.0008,3610806.004,0.256065,0.5,"LINESTRING(529209.9738 3610993.04289999, 529577.0008 3610806.004)"
67,3987,529577.0008,3610806.004,529358.0002,3610383.996,0.295545,1.41,"LINESTRING(529577.0008 3610806.004, 529358.0002 3610383.99569999)"
68,3997,529358.0002,3610383.996,529538.0113,3610288.97,0.126531,0.1,"LINESTRING(529358.0002 3610383.99569999, 529538.0113 3610288.9704)"
69,4000,529538.0113,3610288.97,529472.9867,3610167.946,0.085401,0.32,"LINESTRING(529538.0113 3610288.9704, 529472.9867 3610167.9457)"
70,4010,529472.9867,3610167.946,529680.9929,3610061.033,0.145379,0.66,"LINESTRING(529472.9867 3610167.9457, 529680.992899999 3610061.0334)"
71,4020,529350.0443,3609932.016,529551.9567,3609824.972,0.142058,0.42,"LINESTRING(529350.044299999 3609932.0158, 529551.956699999 3609824.97189999)"
72,4022,528539.0328,3609845.965,528358.0013,3609178.989,0.429601,0.25,"LINESTRING(528539.0328 3609845.9654, 528358.0013 3609178.98879999)"
73,4024,528763.0037,3609796.946,528618.0193,3609159.999,0.406061,0.35,"LINESTRING(528763.0037 3609796.946, 528618.0193 3609159.99949999)"
74,4025,529098.0187,3609725.973,528979.0107,3609131.998,0.37656,0.29,"LINESTRING(529098.0187 3609725.9733, 528979.010699999 3609131.9981)"
75,4028,528618.0193,3609159.999,528979.0107,3609131.998,0.225071,0.16,"LINESTRING(528618.0193 3609159.99949999, 528979.010699999 3609131.9981)"
76,4027,528358.0013,3609178.989,528618.0193,3609159.999,0.162061,0.16,"LINESTRING(528358.0013 3609178.98879999, 528618.0193 3609159.99949999)"
77,4026,528087.0024,3609199.949,528358.0013,3609178.989,0.168959,0.45,"LINESTRING(528087.0024 3609199.9493, 528358.0013 3609178.98879999)"
78,555,528944.0463,3610802.039,528732.0264,3610649.998,0.162179,0.52,"LINESTRING(528944.0463 3610802.03929999, 528732.026399999 3610649.99759999)"
79,3983,528831.9587,3611060.007,528732.0264,3610649.998,0.262328,1.29,"LINESTRING(528831.958699999 3611060.0071, 528732.026399999 3610649.99759999)"
80,3993,528732.0264,3610649.998,529002.9631,3610572.962,0.175093,0.72,"LINESTRING(528732.026399999 3610649.99759999, 529002.9631 3610572.96199999)"
81,4004,528698.0071,3610509.003,528935.9873,3610443.954,0.153358,0.49,"LINESTRING(528698.0071 3610509.0027, 528935.9873 3610443.9537)"
82,4008,529294.0118,3610260.98,529472.9867,3610167.946,0.125386,0.24,"LINESTRING(529294.011799999 3610260.9799, 529472.9867 3610167.9457)"
83,4009,529294.0118,3610260.98,529171.9928,3610029.046,0.162908,0.51,"LINESTRING(529294.011799999 3610260.9799, 529171.9928 3610029.04559999)"
84,4014,528635.994,3610250.975,528853.035,3610194.954,0.139337,0.17,"LINESTRING(528635.993999999 3610250.9753, 528853.035 3610194.9542)"
85,4015,528635.994,3610250.975,528539.0328,3609845.965,0.258873,2.14,"LINESTRING(528635.993999999 3610250.9753, 528539.0328 3609845.9654)"
86,4016,528853.035,3610194.954,529171.9928,3610029.046,0.223486,0.54,"LINESTRING(528853.035 3610194.9542, 529171.9928 3610029.04559999)"
87,4017,528853.035,3610194.954,528763.0037,3609796.946,0.253658,0.2,"LINESTRING(528853.035 3610194.9542, 528763.0037 3609796.946)"
88,4021,528539.0328,3609845.965,528763.0037,3609796.946,0.142519,0.15,"LINESTRING(528539.0328 3609845.9654, 528763.0037 3609796.946)"
89,3994,528732.0264,3610649.998,528698.0071,3610509.003,0.090159,0.3,"LINESTRING(528732.026399999 3610649.99759999, 528698.0071 3610509.0027)"
90,4005,528698.0071,3610509.003,528635.994,3610250.975,0.16496,0.43,"LINESTRING(528698.0071 3610509.0027, 528635.993999999 3610250.9753)"
91,557,528900.034,3609547.032,528763.0037,3609796.946,0.17717,0.58,"LINESTRING(528900.033999999 3609547.03159999, 528763.0037 3609796.946)"
92,558,528900.034,3609547.032,529098.0187,3609725.973,0.165888,0.54,"LINESTRING(528900.033999999 3609547.03159999, 529098.0187 3609725.9733)"
93,4019,529171.9928,3610029.046,529098.0187,3609725.973,0.193924,0.23,"LINESTRING(529171.9928 3610029.04559999, 529098.0187 3609725.9733)"
94,4023,528763.0037,3609796.946,529098.0187,3609725.973,0.212871,0.68,"LINESTRING(528763.0037 3609796.946, 529098.0187 3609725.9733)"
95,4011,529472.9867,3610167.946,529350.0443,3609932.016,0.165374,0.23,"LINESTRING(529472.9867 3610167.9457, 529350.044299999 3609932.0158)"
96,4018,529171.9928,3610029.046,529350.0443,3609932.016,0.126047,0.44,"LINESTRING(529171.9928 3610029.04559999, 529350.044299999 3609932.0158)"
97,556,528944.0463,3610802.039,529002.9631,3610572.962,0.147031,0.48,"LINESTRING(528944.0463 3610802.03929999, 529002.9631 3610572.96199999)"
98,3982,528831.9587,3611060.007,529209.9738,3610993.043,0.238637,0.44,"LINESTRING(528831.958699999 3611060.0071, 529209.9738 3610993.04289999)"
99,3985,529209.9738,3610993.043,529002.9631,3610572.962,0.291112,1.29,"LINESTRING(529209.9738 3610993.04289999, 529002.9631 3610572.96199999)"
100,3995,529002.9631,3610572.962,529358.0002,3610383.996,0.250008,1.39,"LINESTRING(529002.9631 3610572.96199999, 529358.0002 3610383.99569999)"
101,4006,528935.9873,3610443.954,529294.0118,3610260.98,0.249932,1.2,"LINESTRING(528935.9873 3610443.9537, 529294.011799999 3610260.9799)"
102,3996,529002.9631,3610572.962,528935.9873,3610443.954,0.090356,1.15,"LINESTRING(529002.9631 3610572.96199999, 528935.9873 3610443.9537)"
103,4007,528935.9873,3610443.954,528853.035,3610194.954,0.163144,0.9,"LINESTRING(528935.9873 3610443.9537, 528853.035 3610194.9542)"
104,3998,529358.0002,3610383.996,529294.0118,3610260.98,0.086195,0.53,"LINESTRING(529358.0002 3610383.99569999, 529294.011799999 3610260.9799)"
105,3786,532448.0282,3610986.987,532667.0115,3610969.965,0.136533,0.84,"LINESTRING(532448.028199999 3610986.9865, 532667.0115 3610969.96499999)"
106,3843,532433.0465,3610806.021,532652.0272,3610790.995,0.136441,0.63,"LINESTRING(532433.0465 3610806.0213, 532652.0272 3610790.9948)"
107,3945,532379.9837,3610161.999,532616.0055,3610160.995,0.146715,0.31,"LINESTRING(532379.983699999 3610161.99949999, 532616.005499999 3610160.9953)"
108,3979,530427.9829,3608770.049,534289.0011,3607776.009,2.478315,1.02,"LINESTRING(530427.982899999 3608770.04909999, 534289.001099999 3607776.0093)"
109,3981,534289.0011,3607776.009,534129.0057,3605805.009,1.229223,0.44,"LINESTRING(534289.001099999 3607776.0093, 534129.005699999 3605805.0093)"
110,550,530916.9813,3610068.005,531198.9702,3610186.945,0.190242,0.62,"LINESTRING(530916.981299999 3610068.00499999, 531198.970199999 3610186.9446)"
111,3837,530892.9677,3610914.977,531276.9779,3610887.019,0.239337,0.86,"LINESTRING(530892.9677 3610914.9767, 531276.9779 3610887.01949999)"
112,3942,530690.0165,3610326.04,531198.9702,3610186.945,0.327974,1.96,"LINESTRING(530690.0165 3610326.04, 531198.970199999 3610186.9446)"
113,3973,530174.9811,3609906.987,530263.0008,3608940.042,0.603549,0.7,"LINESTRING(530174.981099999 3609906.98659999, 530263.0008 3608940.0422)"
114,3976,530263.0008,3608940.042,530427.9829,3608770.049,0.147253,0.15,"LINESTRING(530263.0008 3608940.0422, 530427.982899999 3608770.04909999)"
115,3977,530155.9815,3608837.953,530427.9829,3608770.049,0.174268,0.32,"LINESTRING(530155.981499999 3608837.953, 530427.982899999 3608770.04909999)"
116,3975,530263.0008,3608940.042,530155.9815,3608837.953,0.091938,0.28,"LINESTRING(530263.0008 3608940.0422, 530155.981499999 3608837.953)"
117,549,530916.9813,3610068.005,530690.0165,3610326.04,0.213617,0.68,"LINESTRING(530916.981299999 3610068.00499999, 530690.0165 3610326.04)"
118,3835,530236.0277,3610965.951,530892.9677,3610914.977,0.409589,0.8,"LINESTRING(530236.027699999 3610965.95069999, 530892.9677 3610914.9767)"
119,3971,530214.974,3610484.996,530174.9811,3609906.987,0.360157,1.53,"LINESTRING(530214.974 3610484.9963, 530174.981099999 3609906.98659999)"
120,3992,530148.9757,3610502.977,530023.9748,3610053.968,0.289723,0.97,"LINESTRING(530148.975699999 3610502.9767, 530023.974799999 3610053.9681)"
121,4001,529743.0138,3610182.05,530023.9748,3610053.968,0.19194,0.47,"LINESTRING(529743.013799999 3610182.0504, 530023.974799999 3610053.9681)"
122,4002,529743.0138,3610182.05,529680.9929,3610061.033,0.084529,1.52,"LINESTRING(529743.013799999 3610182.0504, 529680.992899999 3610061.0334)"
123,4012,529680.9929,3610061.033,529980.9687,3609912.055,0.208198,0.34,"LINESTRING(529680.992899999 3610061.0334, 529980.968699999 3609912.0548)"
124,4013,529680.9929,3610061.033,529551.9567,3609824.972,0.16723,0.16,"LINESTRING(529680.992899999 3610061.0334, 529551.956699999 3609824.97189999)"
125,3974,530174.9811,3609906.987,529980.9687,3609912.055,0.120642,0.31,"LINESTRING(530174.981099999 3609906.98659999, 529980.968699999 3609912.0548)"
126,4003,530023.9748,3610053.968,529980.9687,3609912.055,0.092177,1.56,"LINESTRING(530023.974799999 3610053.9681, 529980.968699999 3609912.0548)"
127,551,529744.9584,3610442.012,529757.0065,3610710.983,0.167363,0.54,"LINESTRING(529744.9584 3610442.0117, 529757.0065 3610710.9826)"
128,552,529744.9584,3610442.012,529957.9693,3610604.055,0.166369,0.54,"LINESTRING(529744.9584 3610442.0117, 529957.9693 3610604.055)"
129,3833,529811.0179,3611062.001,530236.0277,3610965.951,0.270854,0.92,"LINESTRING(529811.017899999 3611062.00119999, 530236.027699999 3610965.95069999)"
130,3836,530236.0277,3610965.951,530214.974,3610484.996,0.299253,0.72,"LINESTRING(530236.027699999 3610965.95069999, 530214.974 3610484.9963)"
131,3988,529757.0065,3610710.983,529957.9693,3610604.055,0.141503,0.7,"LINESTRING(529757.0065 3610710.9826, 529957.9693 3610604.055)"
132,3989,529757.0065,3610710.983,529538.0113,3610288.97,0.295546,0.49,"LINESTRING(529757.0065 3610710.9826, 529538.0113 3610288.9704)"
133,3991,529957.9693,3610604.055,529743.0138,3610182.05,0.294393,0.25,"LINESTRING(529957.9693 3610604.055, 529743.013799999 3610182.0504)"
134,553,529744.9584,3610442.012,529538.0113,3610288.97,0.159996,0.52,"LINESTRING(529744.9584 3610442.0117, 529538.0113 3610288.9704)"
135,554,529744.9584,3610442.012,529743.0138,3610182.05,0.1616,0.52,"LINESTRING(529744.9584 3610442.0117, 529743.013799999 3610182.0504)"
136,3999,529538.0113,3610288.97,529743.0138,3610182.05,0.143723,0.4,"LINESTRING(529538.0113 3610288.9704, 529743.013799999 3610182.0504)"
137,3834,529811.0179,3611062.001,529757.0065,3610710.983,0.220765,0.49,"LINESTRING(529811.017899999 3611062.00119999, 529757.0065 3610710.9826)"
138,3986,529577.0008,3610806.004,529757.0065,3610710.983,0.126527,1.41,"LINESTRING(529577.0008 3610806.004, 529757.0065 3610710.9826)"
139,3990,529957.9693,3610604.055,530148.9757,3610502.977,0.134332,0.46,"LINESTRING(529957.9693 3610604.055, 530148.975699999 3610502.9767)"
140,3972,530214.974,3610484.996,530148.9757,3610502.977,0.042521,0.7,"LINESTRING(530214.974 3610484.9963, 530148.975699999 3610502.9767)"
141,3838,530892.9677,3610914.977,530690.0165,3610326.04,0.387217,0.54,"LINESTRING(530892.9677 3610914.9767, 530690.0165 3610326.04)"
142,3842,531700.0242,3610854.989,532433.0465,3610806.021,0.45667,1.23,"LINESTRING(531700.024199999 3610854.98879999, 532433.0465 3610806.0213)"
143,3944,531612.0139,3610242.011,532379.9837,3610161.999,0.479962,0.61,"LINESTRING(531612.0139 3610242.0109, 532379.983699999 3610161.99949999)"
144,3839,531276.9779,3610887.019,531700.0242,3610854.989,0.263723,0.73,"LINESTRING(531276.9779 3610887.01949999, 531700.024199999 3610854.98879999)"
145,3840,531276.9779,3610887.019,531198.9702,3610186.945,0.437868,0.48,"LINESTRING(531276.9779 3610887.01949999, 531198.970199999 3610186.9446)"
146,3841,531276.9779,3610887.019,531612.0139,3610242.011,0.451807,0.82,"LINESTRING(531276.9779 3610887.01949999, 531612.0139 3610242.0109)"
147,3943,531198.9702,3610186.945,531612.0139,3610242.011,0.259024,1.14,"LINESTRING(531198.970199999 3610186.9446, 531612.0139 3610242.0109)"
148,3779,531061.0208,3611077.016,531276.9779,3610887.019,0.178799,0.66,"LINESTRING(531061.0208 3611077.0155, 531276.9779 3610887.01949999)"
149,3780,531224.9833,3611046.045,531293.0347,3611030.96,0.043328,0.24,"LINESTRING(531224.983299999 3611046.04499999, 531293.034699999 3611030.9604)"
150,3778,531061.0208,3611077.016,531224.9833,3611046.045,0.103723,0.54,"LINESTRING(531061.0208 3611077.0155, 531224.983299999 3611046.04499999)"
151,3783,531293.0347,3611030.96,531276.9779,3610887.019,0.09003,0.67,"LINESTRING(531293.034699999 3611030.9604, 531276.9779 3610887.01949999)"
152,3787,532448.0282,3610986.987,532433.0465,3610806.021,0.112875,2.43,"LINESTRING(532448.028199999 3610986.9865, 532433.0465 3610806.0213)"
153,540,533767.0257,3609799.004,534152.9832,3609793.003,0.239944,0.78,"LINESTRING(533767.0257 3609799.0043, 534152.9832 3609793.00259999)"
154,548,534019.9737,3608633.996,534358.027,3608629.945,0.210152,0.68,"LINESTRING(534019.973699999 3608633.9961, 534358.027 3608629.9448)"
155,3740,534077.0461,3611068.028,534272.0425,3611043.976,0.12213,0.35,"LINESTRING(534077.0461 3611068.0277, 534272.042499999 3611043.9756)"
156,3765,534085.0061,3611016.95,534267.9867,3610995.961,0.114488,0.44,"LINESTRING(534085.0061 3611016.9504, 534267.9867 3610995.961)"
157,3800,534070.9968,3610862.037,534256.0233,3610847.04,0.115391,0.14,"LINESTRING(534070.996799999 3610862.03679999, 534256.0233 3610847.04039999)"
158,3855,534059.0259,3610686.955,534241.992,3610671.951,0.114115,1.02,"LINESTRING(534059.0259 3610686.9545, 534241.991999999 3610671.9508)"
159,3899,534040.0053,3610515.95,534228.971,3610502.962,0.11774,0.32,"LINESTRING(534040.005299999 3610515.94989999, 534228.971 3610502.9618)"
160,3934,533429.9864,3610239.961,534189.0209,3610117.047,0.47797,1.08,"LINESTRING(533429.9864 3610239.9607, 534189.0209 3610117.0466)"
161,3955,533780.9983,3610021.982,534173.992,3609985.964,0.245313,0.35,"LINESTRING(533780.998299999 3610021.9824, 534173.991999999 3609985.9635)"
162,3959,534152.9832,3609793.003,534115.0218,3609345.016,0.279471,0.73,"LINESTRING(534152.9832 3609793.00259999, 534115.021799999 3609345.0158)"
163,3967,534115.0218,3609345.016,534421.0369,3609402.05,0.193498,0.68,"LINESTRING(534115.021799999 3609345.0158, 534421.036899999 3609402.0496)"
164,3969,534421.0369,3609402.05,534358.027,3608629.945,0.481543,1.02,"LINESTRING(534421.036899999 3609402.0496, 534358.027 3608629.9448)"
165,541,532731.0285,3610241.964,532616.0055,3610160.995,0.087438,0.3,"LINESTRING(532731.0285 3610241.96439999, 532616.005499999 3610160.9953)"
166,542,532731.0285,3610241.964,532836.9903,3610139.993,0.091413,0.3,"LINESTRING(532731.0285 3610241.96439999, 532836.990299999 3610139.99319999)"
167,3794,533297.9665,3610924.053,533490.9604,3610909.956,0.120287,0.87,"LINESTRING(533297.966499999 3610924.0528, 533490.960399999 3610909.95569999)"
168,3850,533282.0358,3610750.954,533474.0209,3610730.978,0.119984,5.05,"LINESTRING(533282.035799999 3610750.95379999, 533474.0209 3610730.97759999)"
169,3890,532635.9843,3610620.003,532616.0055,3610160.995,0.285594,0.45,"LINESTRING(532635.9843 3610620.0029, 532616.005499999 3610160.9953)"
170,3895,533266.0303,3610571.979,533459.9753,3610556,0.120967,0.39,"LINESTRING(533266.030299999 3610571.97919999, 533459.9753 3610556.00009999)"
171,3929,532841.0434,3610304.96,532836.9903,3610139.993,0.102576,0.25,"LINESTRING(532841.043399999 3610304.9596, 532836.990299999 3610139.99319999)"
172,3931,533021.0188,3610288.039,533004.9714,3610120.04,0.104905,1.09,"LINESTRING(533021.018799999 3610288.0391, 533004.9714 3610120.0397)"
173,3932,533237.0401,3610264.036,533429.9864,3610239.961,0.120867,0.93,"LINESTRING(533237.040099999 3610264.03629999, 533429.9864 3610239.9607)"
174,3933,533237.0401,3610264.036,533222.9969,3610114.999,0.093053,0.41,"LINESTRING(533237.040099999 3610264.03629999, 533222.9969 3610114.99949999)"
175,3935,533429.9864,3610239.961,533419.0312,3610094.038,0.090962,0.84,"LINESTRING(533429.9864 3610239.9607, 533419.031199999 3610094.03789999)"
176,3951,533222.9969,3610114.999,533419.0312,3610094.038,0.122552,0.3,"LINESTRING(533222.9969 3610114.99949999, 533419.031199999 3610094.03789999)"
177,3957,533394.018,3609832.002,533344.0008,3609360.034,0.295023,0.9,"LINESTRING(533394.018 3609832.0022, 533344.0008 3609360.0336)"
178,3966,533344.0008,3609360.034,534115.0218,3609345.016,0.479365,0.64,"LINESTRING(533344.0008 3609360.0336, 534115.021799999 3609345.0158)"
179,3948,532937.9665,3610128.021,533004.9714,3610120.04,0.041945,1.43,"LINESTRING(532937.966499999 3610128.0214, 533004.9714 3610120.0397)"
180,3949,532937.9665,3610128.021,532812.0358,3609427.997,0.442127,2.26,"LINESTRING(532937.966499999 3610128.0214, 532812.035799999 3609427.99679999)"
181,3952,533222.9969,3610114.999,533145.9922,3609377.997,0.460622,0.5,"LINESTRING(533222.9969 3610114.99949999, 533145.992199999 3609377.99709999)"
182,3964,532812.0358,3609427.997,533145.9922,3609377.997,0.209905,0.25,"LINESTRING(532812.035799999 3609427.99679999, 533145.992199999 3609377.99709999)"
183,3946,532616.0055,3610160.995,532836.9903,3610139.993,0.137985,1.05,"LINESTRING(532616.005499999 3610160.9953, 532836.990299999 3610139.99319999)"
184,3947,532836.9903,3610139.993,532937.9665,3610128.021,0.063207,0.34,"LINESTRING(532836.990299999 3610139.99319999, 532937.966499999 3610128.0214)"
