
72,528831.9587,3611060.007,,,,,,,,,,POINT(528831.958699999 3611060.0071)
73,528732.0264,3610649.998,,,,,,,,,,POINT(528732.026399999 3610649.99759999)
74,528698.0071,3610509.003,,,,,,,,,,POINT(528698.0071 3610509.0027)
75,529294.0118,3610260.98,,,,,,,,,,POINT(529294.011799999 3610260.9799)
76,528635.994,3610250.975,,,,,,,,,,POINT(528635.993999999 3610250.9753)
77,528853.035,3610194.954,,,,,,,,,,POINT(528853.035 3610194.9542)
78,528900.034,3609547.032,,,,,,,,,,POINT(528900.033999999 3609547.03159999)
79,529171.9928,3610029.046,,,,,,,,,,POINT(529171.9928 3610029.04559999)
80,529002.9631,3610572.962,,,,,,,,,,POINT(529002.9631 3610572.96199999)
81,528935.9873,3610443.954,,,,,,,,,,POINT(528935.9873 3610443.9537)
82,532448.0282,3610986.987,,,,,,,,,,POINT(532448.028199999 3610986.9865)
83,532433.0465,3610806.021,,,,,,,,,,POINT(532433.0465 3610806.0213)
84,532379.9837,3610161.999,,,,,,,,,,POINT(532379.983699999 3610161.99949999)
85,530427.9829,3608770.049,,,,,,,,,,POINT(530427.982899999 3608770.04909999)
86,530916.9813,3610068.005,,,,,,,,,,POINT(530916.981299999 3610068.00499999)
87,530892.9677,3610914.977,,,,,,,,,,POINT(530892.9677 3610914.9767)
88,530690.0165,3610326.04,,,,,,,,,,POINT(530690.0165 3610326.04)
89,530174.9811,3609906.987,,,,,,,,,,POINT(530174.981099999 3609906.98659999)
90,530263.0008,3608940.042,,,,,,,,,,POINT(530263.0008 3608940.0422)
91,530236.0277,3610965.951,,,,,,,,,,POINT(530236.027699999 3610965.95069999)
92,530214.974,3610484.996,,,,,,,,,,POINT(530214.974 3610484.9963)
93,530148.9757,3610502.977,,,,,,,,,,POINT(530148.975699999 3610502.9767)
94,529743.0138,3610182.05,,,,,,,,,,POINT(529743.013799999 3610182.0504)
95,529680.9929,3610061.033,,,,,,,,,,POINT(529680.992899999 3610061.0334)
96,530023.9748,3610053.968,,,,,,,,,,POINT(530023.974799999 3610053.9681)
97,529744.9584,3610442.012,,,,,,,,,,POINT(529744.9584 3610442.0117)
98,529811.0179,3611062.001,,,,,,,,,,POINT(529811.017899999 3611062.00119999)
99,529757.0065,3610710.983,,,,,,,,,,POINT(529757.0065 3610710.9826)
100,529957.9693,3610604.055,,,,,,,,,,POINT(529957.9693 3610604.055)
101,531700.0242,3610854.989,,,,,,,,,,POINT(531700.024199999 3610854.98879999)
102,531612.0139,3610242.011,,,,,,,,,,POINT(531612.0139 3610242.0109)
103,531276.9779,3610887.019,,,,,,,,,,POINT(531276.9779 3610887.01949999)
104,531198.9702,3610186.945,,,,,,,,,,POINT(531198.970199999 3610186.9446)
105,531061.0208,3611077.016,,,,,,,,,,POINT(531061.0208 3611077.0155)
106,533767.0257,3609799.004,,,,,,,,,,POINT(533767.0257 3609799.0043)
107,534019.9737,3608633.996,,,,,,,,,,POINT(534019.973699999 3608633.9961)
108,534077.0461,3611068.028,,,,,,,,,,POINT(534077.0461 3611068.0277)
109,534085.0061,3611016.95,,,,,,,,,,POINT(534085.0061 3611016.9504)
110,534070.9968,3610862.037,,,,,,,,,,POINT(534070.996799999 3610862.03679999)
111,534059.0259,3610686.955,,,,,,,,,,POINT(534059.0259 3610686.9545)
112,534040.0053,3610515.95,,,,,,,,,,POINT(534040.005299999 3610515.94989999)
113,533429.9864,3610239.961,,,,,,,,,,POINT(533429.9864 3610239.9607)
114,533780.9983,3610021.982,,,,,,,,,,POINT(533780.998299999 3610021.9824)
115,534152.9832,3609793.003,,,,,,,,,,POINT(534152.9832 3609793.00259999)
116,534115.0218,3609345.016,,,,,,,,,,POINT(534115.021799999 3609345.0158)
117,534421.0369,3609402.05,,,,,,,,,,POINT(534421.036899999 3609402.0496)
118,532731.0285,3610241.964,,,,,,,,,,POINT(532731.0285 3610241.96439999)
119,533297.9665,3610924.053,,,,,,,,,,POINT(533297.966499999 3610924.0528)
120,533282.0358,3610750.954,,,,,,,,,,POINT(533282.035799999 3610750.95379999)
121,532635.9843,3610620.003,,,,,,,,,,POINT(532635.9843 3610620.0029)
122,533266.0303,3610571.979,,,,,,,,,,POINT(533266.030299999 3610571.97919999)
123,532841.0434,3610304.96,,,,,,,,,,POINT(532841.043399999 3610304.9596)
124,533021.0188,3610288.039,,,,,,,,,,POINT(533021.018799999 3610288.0391)
125,533237.0401,3610264.036,,,,,,,,,,POINT(533237.040099999 3610264.03629999)
126,533222.9969,3610114.999,,,,,,,,,,POINT(533222.9969 3610114.99949999)
127,533394.018,3609832.002,,,,,,,,,,POINT(533394.018 3609832.0022)
128,533344.0008,3609360.034,,,,,,,,,,POINT(533344.0008 3609360.0336)
129,532937.9665,3610128.021,,,,,,,,,,POINT(532937.966499999 3610128.0214)
130,532812.0358,3609427.997,,,,,,,,,,POINT(532812.035799999 3609427.99679999)
131,532616.0055,3610160.995,,,,,,,,,,POINT(532616.005499999 3610160.9953)
132,532836.9903,3610139.993,,,,,,,,,,POINT(532836.990299999 3610139.99319999)
133,533145.9922,3609377.997,,,,,,,,,,POINT(533145.992199999 3609377.99709999)
134,533004.9714,3610120.04,,,,,,,,,,POINT(533004.9714 3610120.0397)
135,532887.0274,3610952.952,,,,,,,,,,POINT(532887.0274 3610952.95179999)
136,532652.0272,3610790.995,,,,,,,,,,POINT(532652.0272 3610790.9948)
137,532868.007,3610775.963,,,,,,,,,,POINT(532868.006999999 3610775.96329999)
138,533070.0142,3610760.003,,,,,,,,,,POINT(533070.014199999 3610760.0032)
139,532862.0178,3610601.013,,,,,,,,,,POINT(532862.0178 3610601.0133)
140,532667.0115,3610969.965,,,,,,,,,,POINT(532667.0115 3610969.96499999)
141,533052.9532,3610587.012,,,,,,,,,,POINT(533052.953199999 3610587.0118)
142,533087.9992,3610936.989,,,,,,,,,,POINT(533087.999199999 3610936.9887)
143,533419.0312,3610094.038,,,,,,,,,,POINT(533419.031199999 3610094.03789999)
144,533791.9798,3610379.973,,,,,,,,,,POINT(533791.979799999 3610379.97269999)
145,533665.9708,3610805.011,,,,,,,,,,POINT(533665.9708 3610805.0107)
146,533490.9604,3610909.956,,,,,,,,,,POINT(533490.960399999 3610909.95569999)
147,533474.0209,3610730.978,,,,,,,,,,POINT(533474.0209 3610730.97759999)
148,533459.9753,3610556,,,,,,,,,,POINT(533459.9753 3610556.00009999)
149,533846.9669,3611092.962,,,,,,,,,,POINT(533846.9669 3611092.9621)
150,533844.9949,3611066.017,,,,,,,,,,POINT(533844.9949 3611066.01739999)
151,533829.017,3610882.053,,,,,,,,,,POINT(533829.016999999 3610882.0534)
152,533814.9749,3610707.962,,,,,,,,,,POINT(533814.9749 3610707.9621)
153,534004.9781,3611076.983,,,,,,,,,,POINT(534004.978099999 3611076.9826)
154,534358.027,3608629.945,,,,,,,,,,POINT(534358.027 3608629.9448)
155,534760.9937,3610189.973,,,,,,,,,,POINT(534760.993699999 3610189.9725)
156,534968.9918,3610796.971,,,,,,,,,,POINT(534968.991799999 3610796.97099999)
157,534557.0105,3611015.029,,,,,,,,,,POINT(534557.010499999 3611015.02859999)
158,534530.9589,3610655.987,,,,,,,,,,POINT(534530.958899999 3610655.98689999)
159,534228.971,3610502.962,,,,,,,,,,POINT(534228.971 3610502.9618)
160,534517.9636,3610481.011,,,,,,,,,,POINT(534517.9636 3610481.01129999)
161,534501.0106,3610311.011,,,,,,,,,,POINT(534501.0106 3610311.0106)
162,535279.0161,3610210.97,,,,,,,,,,POINT(535279.0161 3610210.97049999)
163,535379.9913,3610200.021,,,,,,,,,,POINT(535379.991299999 3610200.0211)
164,534484.956,3610070.952,,,,,,,,,,POINT(534484.956 3610070.9523)
165,534445.9562,3609710.98,,,,,,,,,,POINT(534445.9562 3609710.9797)
166,534713.961,3609796.049,,,,,,,,,,POINT(534713.961 3609796.0488)
167,534449.9945,3609763.983,,,,,,,,,,POINT(534449.9945 3609763.9826)
168,534189.0209,3610117.047,,,,,,,,,,POINT(534189.0209 3610117.0466)
169,534173.992,3609985.964,,,,,,,,,,POINT(534173.991999999 3609985.9635)
170,534458.9626,3611023.003,,,,,,,,,,POINT(534458.962599999 3611023.0033)
171,534435.9645,3610838.016,,,,,,,,,,POINT(534435.9645 3610838.0161)
172,534241.992,3610671.951,,,,,,,,,,POINT(534241.991999999 3610671.9508)
173,534328.0166,3610587.996,,,,,,,,,,POINT(534328.016599999 3610587.9963)
174,534333.001,3610665.945,,,,,,,,,,POINT(534333.001 3610665.9451)
175,534238.042,3610593.008,,,,,,,,,,POINT(534238.042 3610593.0079)
176,534289.0436,3610710.025,,,,,,,,,,POINT(534289.043599999 3610710.02529999)
177,534272.0425,3611043.976,,,,,,,,,,POINT(534272.042499999 3611043.9756)
178,534267.9867,3610995.961,,,,,,,,,,POINT(534267.9867 3610995.961)
179,534351.9576,3610990.042,,,,,,,,,,POINT(534351.957599999 3610990.0422)
180,534445.9654,3610984.048,,,,,,,,,,POINT(534445.965399999 3610984.0479)
181,534256.0233,3610847.04,,,,,,,,,,POINT(534256.0233 3610847.04039999)
182,534337.9575,3610751.986,,,,,,,,,,POINT(534337.9575 3610751.98639999)
183,534342.9974,3610841.021,,,,,,,,,,POINT(534342.997399999 3610841.021)
184,534431.0227,3610747.984,,,,,,,,,,POINT(534431.022699999 3610747.9841)
185,534525.0345,3610579.032,,,,,,,,,,POINT(534525.034499999 3610579.03239999)
186,534541.0426,3610831.95,,,,,,,,,,POINT(534541.0426 3610831.95019999)
187,535261.0309,3609965.029,,,,,,,,,,POINT(535261.0309 3609965.0285)
188,535351.0259,3609956.035,,,,,,,,,,POINT(535351.0259 3609956.03539999)
189,535326.0277,3609703.971,,,,,,,,,,POINT(535326.027699999 3609703.9714)
190,534920.9784,3610712.996,,,,,,,,,,POINT(534920.9784 3610712.9956)
191,535007.0125,3610975.028,,,,,,,,,,POINT(535007.012499999 3610975.0284)
192,535319.0462,3610774.039,,,,,,,,,,POINT(535319.046199999 3610774.0389)
193,534952.9922,3610624.977,,,,,,,,,,POINT(534952.992199999 3610624.97729999)
194,535285.0268,3610420.953,,,,,,,,,,POINT(535285.026799999 3610420.95289999)
195,535061.0179,3610235.033,,,,,,,,,,POINT(535061.017899999 3610235.0331)
196,535304.0012,3610599.055,,,,,,,,,,POINT(535304.0012 3610599.0548)
197,535330.9882,3610951.007,,,,,,,,,,POINT(535330.9882 3610951.0074)
198,535379.9626,3610947.966,,,,,,,,,,POINT(535379.962599999 3610947.9663)
199,529231.0001,3612649.95,,,,,,,,,,POINT(529231.000099999 3612649.9497)
200,529507.044,3612129.964,,,,,,,,,,POINT(529507.043999999 3612129.9643)
201,527019.0333,3611992.983,,,,,,,,,,POINT(527019.0333 3611992.9827)
202,529023.9876,3612081.986,,,,,,,,,,POINT(529023.987599999 3612081.98579999)
203,532580.9994,3611370.981,,,,,,,,,,POINT(532580.999399999 3611370.9811)
204,531894.0467,3613828.982,,,,,,,,,,POINT(531894.046699999 3613828.98249999)
205,532622.0239,3613707.959,,,,,,,,,,POINT(532622.0239 3613707.9585)
206,531470.9997,3611972.02,,,,,,,,,,POINT(531470.9997 3611972.02)
207,531111.9571,3613957.983,,,,,,,,,,POINT(531111.9571 3613957.98279999)
208,530933.9679,3613177.003,,,,,,,,,,POINT(530933.9679 3613177.00259999)
209,531430.0263,3613127.008,,,,,,,,,,POINT(531430.0263 3613127.00799999)
210,531722.9733,3613073.95,,,,,,,,,,POINT(531722.973299999 3613073.95019999)
211,530792.976,3612554,,,,,,,,,,POINT(530792.976 3612553.9996)
212,530698.0446,3612135.005,,,,,,,,,,POINT(530698.0446 3612135.00469999)
213,531060.9608,3612058.974,,,,,,,,,,POINT(531060.9608 3612058.9742)
214,531000.0108,3611663.03,,,,,,,,,,POINT(531000.0108 3611663.02969999)
215,531238.9865,3611186.986,,,,,,,,,,POINT(531238.9865 3611186.9863)
216,530215.025,3611922.015,,,,,,,,,,POINT(530215.025 3611922.01539999)
217,530034.0288,3611978.004,,,,,,,,,,POINT(530034.028799999 3611978.0044)
218,530823.9643,3611540.986,,,,,,,,,,POINT(530823.964299999 3611540.98579999)
219,530622.0204,3611787.017,,,,,,,,,,POINT(530622.0204 3611787.0167)
220,530570.0238,3611645.96,,,,,,,,,,POINT(530570.023799999 3611645.9596)
221,530531.0334,3613227.972,,,,,,,,,,POINT(530531.033399999 3613227.97209999)
222,531571.9551,3612404.012,,,,,,,,,,POINT(531571.9551 3612404.0118)
223,531374.9937,3611544.036,,,,,,,,,,POINT(531374.993699999 3611544.0361)
224,531304.0319,3611173.001,,,,,,,,,,POINT(531304.031899999 3611173.00089999)
225,531140.0185,3612481.027,,,,,,,,,,POINT(531140.0185 3612481.02699999)
226,531302.9646,3612437.972,,,,,,,,,,POINT(531302.964599999 3612437.9715)
227,531894.0136,3611350.024,,,,,,,,,,POINT(531894.013599999 3611350.0238)
228,533838.9648,3612841.023,,,,,,,,,,POINT(533838.964799999 3612841.0232)
229,533660.9803,3612836.984,,,,,,,,,,POINT(533660.9803 3612836.9835)
230,533697.0291,3613518.982,,,,,,,,,,POINT(533697.0291 3613518.98169999)
231,534093.0096,3611939.964,,,,,,,,,,POINT(534093.009599999 3611939.96439999)
232,534063.0332,3611654.962,,,,,,,,,,POINT(534063.033199999 3611654.96199999)
233,532936.9966,3611812.027,,,,,,,,,,POINT(532936.996599999 3611812.02749999)
234,533163.9972,3611719.994,,,,,,,,,,POINT(533163.997199999 3611719.9942)
235,533362.9578,3611627.983,,,,,,,,,,POINT(533362.957799999 3611627.983)
236,532944.9628,3611672.043,,,,,,,,,,POINT(532944.962799999 3611672.04289999)
237,532947.96,3611730.03,,,,,,,,,,POINT(532947.959999999 3611730.0304)
238,532672.0166,3611732.004,,,,,,,,,,POINT(532672.016599999 3611732.00389999)
239,533863.0159,3611448.975,,,,,,,,,,POINT(533863.0159 3611448.97489999)
240,533607.0302,3611955.052,,,,,,,,,,POINT(533607.0302 3611955.0523)
241,533598.042,3611867.002,,,,,,,,,,POINT(533598.042 3611867.0024)
242,533555.958,3611608.012,,,,,,,,,,POINT(533555.957999999 3611608.012)
243,533765.0047,3611585.993,,,,,,,,,,POINT(533765.0047 3611585.9928)
244,533389.0452,3611903.991,,,,,,,,,,POINT(533389.0452 3611903.9907)
245,533578.9619,3611879.021,,,,,,,,,,POINT(533578.961899999 3611879.0214)
246,533373.0205,3611703.953,,,,,,,,,,POINT(533373.020499999 3611703.953)
247,533797.0055,3611968,,,,,,,,,,POINT(533797.005499999 3611968.00009999)
248,533785.9734,3611847.019,,,,,,,,,,POINT(533785.9734 3611847.0188)
249,534078.0266,3611796.022,,,,,,,,,,POINT(534078.026599999 3611796.0221)
250,534895.0447,3611422.05,,,,,,,,,,POINT(534895.044699999 3611422.05049999)
251,534369.9784,3612019.957,,,,,,,,,,POINT(534369.9784 3612019.9566)
252,534542.9993,3611999.049,,,,,,,,,,POINT(534542.9993 3611999.049)
253,534499.0279,3611533.966,,,,,,,,,,POINT(534499.027899999 3611533.9663)
254,534356.9622,3611878.016,,,,,,,,,,POINT(534356.962199999 3611878.0159)
255,534441.9996,3612754.96,,,,,,,,,,POINT(534441.999599999 3612754.9599)
256,534668.9933,3636593.02,,,,,,,,,,POINT(534668.993299999 3636593.0203)
257,554014.9708,3582455.953,,,,,,,,,,POINT(554014.9708 3582455.9533)
258,551736.0369,3572897.947,,,,,,,,,,POINT(551736.036899999 3572897.94659999)
259,545914.0064,3565763.026,,,,,,,,,,POINT(545914.006399999 3565763.0255)
260,543621.007,3553429.015,,,,,,,,,,POINT(543621.006999999 3553429.01519999)
261,547079.0355,3595162.052,,,,,,,,,,POINT(547079.0355 3595162.0518)
262,541874.9801,3594394.01,,,,,,,,,,POINT(541874.9801 3594394.01019999)
263,550370.0048,3585934.945,,,,,,,,,,POINT(550370.0048 3585934.94499999)
264,547948.0059,3583207.958,,,,,,,,,,POINT(547948.005899999 3583207.9577)
265,550563.9877,3581165.975,,,,,,,,,,POINT(550563.9877 3581165.97539999)
266,547550.9916,3579159.044,,,,,,,,,,POINT(547550.991599999 3579159.0444)
267,539989.0123,3569835.006,,,,,,,,,,POINT(539989.012299999 3569835.006)
268,550942.9674,3580958.039,,,,,,,,,,POINT(550942.967399999 3580958.0394)
269,541999.0008,3580224.048,,,,,,,,,,POINT(541999.0008 3580224.0479)
270,541159.0022,3578835.043,,,,,,,,,,POINT(541159.002199999 3578835.0427)
271,539288.0352,3569023.053,,,,,,,,,,POINT(539288.0352 3569023.0525)
272,539291.9748,3568299.994,,,,,,,,,,POINT(539291.974799999 3568299.9942)
273,546611.9788,3579786.961,,,,,,,,,,POINT(546611.9788 3579786.9608)
274,547182.9625,3578999.016,,,,,,,,,,POINT(547182.9625 3578999.0164)
275,547234.0276,3578524.03,,,,,,,,,,POINT(547234.0276 3578524.0298)
276,542108.9962,3594580.007,,,,,,,,,,POINT(542108.9962 3594580.00669999)
277,541716.0058,3594551.98,,,,,,,,,,POINT(541716.0058 3594551.97979999)
278,541982.9823,3594540.014,,,,,,,,,,POINT(541982.9823 3594540.01379999)
279,541843.0058,3594490.985,,,,,,,,,,POINT(541843.0058 3594490.9851)
280,535758.0268,3586728.015,,,,,,,,,,POINT(535758.026799999 3586728.0145)
281,537199.9561,3588195.948,,,,,,,,,,POINT(537199.956099999 3588195.9481)
282,538545.9882,3596207.972,,,,,,,,,,POINT(538545.9882 3596207.9715)
283,539485.9681,3595415.035,,,,,,,,,,POINT(539485.9681 3595415.03459999)
284,538597.0164,3594691.02,,,,,,,,,,POINT(538597.016399999 3594691.0199)
285,538820.9853,3594403.997,,,,,,,,,,POINT(538820.985299999 3594403.99729999)
286,539172.0057,3593946.982,,,,,,,,,,POINT(539172.005699999 3593946.9822)
287,538219.0384,3593459.982,,,,,,,,,,POINT(538219.038399999 3593459.9815)
288,536818.9883,3593812.023,,,,,,,,,,POINT(536818.988299999 3593812.0229)
289,539179.0415,3593444.953,,,,,,,,,,POINT(539179.0415 3593444.95269999)
290,538611.9704,3592954.997,,,,,,,,,,POINT(538611.970399999 3592954.9967)
291,536670.0325,3592432.018,,,,,,,,,,POINT(536670.032499999 3592432.01759999)
292,537713.0455,3595854.945,,,,,,,,,,POINT(537713.0455 3595854.94549999)
293,538473.0107,3594859.041,,,,,,,,,,POINT(538473.010699999 3594859.04089999)
294,537544.9703,3595005.95,,,,,,,,,,POINT(537544.9703 3595005.9495)
295,537783.9591,3594512.994,,,,,,,,,,POINT(537783.959099999 3594512.9942)
296,538024.9944,3593982.03,,,,,,,,,,POINT(538024.994399999 3593982.0295)
297,536996.0466,3595354.982,,,,,,,,,,POINT(536996.0466 3595354.9816)
298,536857.9777,3594170.999,,,,,,,,,,POINT(536857.9777 3594170.9991)
299,536921.0294,3594755.984,,,,,,,,,,POINT(536921.0294 3594755.984)
300,537861.0233,3594756.055,,,,,,,,,,POINT(537861.0233 3594756.0548)
301,538431.0342,3593457.023,,,,,,,,,,POINT(538431.034199999 3593457.02279999)
302,538407.0223,3593225.025,,,,,,,,,,POINT(538407.022299999 3593225.02499999)
303,538592.9638,3595669.956,,,,,,,,,,POINT(538592.9638 3595669.95569999)
304,538348.0333,3595821.994,,,,,,,,,,POINT(538348.0333 3595821.9937)
305,538016.0161,3595457.016,,,,,,,,,,POINT(538016.0161 3595457.0164)
306,541701.0201,3595533.977,,,,,,,,,,POINT(541701.020099999 3595533.9769)
307,540076.9557,3594812.006,,,,,,,,,,POINT(540076.9557 3594812.00639999)
308,541418.9762,3594742.969,,,,,,,,,,POINT(541418.9762 3594742.9692)
309,541415.9682,3594425.027,,,,,,,,,,POINT(541415.9682 3594425.0266)
310,540559.0186,3595069.021,,,,,,,,,,POINT(540559.018599999 3595069.02149999)
311,539338.0215,3593566.96,,,,,,,,,,POINT(539338.0215 3593566.9602)
312,539506.9554,3594214.014,,,,,,,,,,POINT(539506.955399999 3594214.0136)
313,539328.9615,3593577.012,,,,,,,,,,POINT(539328.961499999 3593577.01239999)
314,539186.9813,3593433.012,,,,,,,,,,POINT(539186.981299999 3593433.01159999)
315,539411.0067,3593644.955,,,,,,,,,,POINT(539411.0067 3593644.95539999)
316,539354.9927,3594365.951,,,,,,,,,,POINT(539354.992699999 3594365.9508)
317,541611.0406,3594443.017,,,,,,,,,,POINT(541611.040599999 3594443.01709999)
318,541620.0164,3594430.971,,,,,,,,,,POINT(541620.016399999 3594430.9712)
319,541644.0397,3594618.969,,,,,,,,,,POINT(541644.039699999 3594618.96909999)
320,541822.9847,3594448.001,,,,,,,,,,POINT(541822.9847 3594448.00089999)
321,541745.964,3594464.973,,,,,,,,,,POINT(541745.964 3594464.973)
322,544676.9772,3593061.995,,,,,,,,,,POINT(544676.977199999 3593061.99539999)
323,545159.9696,3595691.974,,,,,,,,,,POINT(545159.969599999 3595691.9744)
324,545127.0184,3595645.045,,,,,,,,,,POINT(545127.018399999 3595645.0451)
325,545288.9667,3595751.975,,,,,,,,,,POINT(545288.966699999 3595751.97509999)
326,544582.9918,3595346.959,,,,,,,,,,POINT(544582.991799999 3595346.9591)
327,544098.9576,3595221.99,,,,,,,,,,POINT(544098.957599999 3595221.9898)
328,544111.987,3595186.019,,,,,,,,,,POINT(544111.986999999 3595186.01929999)
329,542318.9887,3594645.963,,,,,,,,,,POINT(542318.988699999 3594645.9627)
330,541985.0097,3594527.052,,,,,,,,,,POINT(541985.0097 3594527.0523)
331,542237.0255,3594631.982,,,,,,,,,,POINT(542237.025499999 3594631.9819)
332,544299.045,3595355.011,,,,,,,,,,POINT(544299.045 3595355.0114)
333,544570.9938,3595383.044,,,,,,,,,,POINT(544570.9938 3595383.0444)
334,544358.0378,3595207.946,,,,,,,,,,POINT(544358.0378 3595207.9463)
335,545393.989,3595878.049,,,,,,,,,,POINT(545393.988999999 3595878.04939999)
